country,region_name,subregion_name,sector_name,group_name,crag_name,route_name,rock_type,geo,exposure,link,grade,height,pitches,bolt,anchor,type,steepness
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Droga Za Drzewem (rysa)","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,1586.html","III","10m","1","0","NIE","asekuracja własna","połoga"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Hipnoza","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,929.html","V+","12m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Kursia Dziupla","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,939.html","V","12m","1","4","TAK","ubezpieczona","połoga"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Lewe Lustro","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,934.html","VI.2","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Lustro","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,935.html","VI.3","12m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Pielgrzymi Tybetu","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,940.html","VI+","12m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Prawe Lustro","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,936.html","VI.3","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Rój","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,938.html","VI.2+","12m","1","3","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Rysa","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,928.html","IV","12m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Rysa VI.1","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,931.html","VI.1","12m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Rysa VI.1+ ","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,933.html","VI.1+","12m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Ryska Dzaidków","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,7647.html","IV","11m","1","-","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Schwarzenegger Strasse","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,930.html","VI.3+","12m","1","3","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Terminator 2","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,932.html","VI.2","12m","1","3","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Trawers Jacka","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,1587.html","III","15m","1","0","NIE","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","Wielka Gra","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,937.html","VI.4","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Chuj Wam W Dupę","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,959.html","VI.2","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Cybąszczyk","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,947.html","VI.1","20m","1","8","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Gardło Skazańca","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,948.html","VI.1+","20m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Gotyk","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,955.html","VI+","20m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Kobiety Prostej Twarz","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,953.html","VI.1+","20m","1","9","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Komin","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,943.html","V+","20m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Kopalnia Pierdzi","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,954.html","VI","20m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Pepeszka","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,981.html","VI+","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Podgardle","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,951.html","VI.5+","20m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Podtwarz (Potwarz)","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,952.html","VI.5","20m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Potępienie (Lewe Nity)","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,944.html","VI.4+/5","20m","1","8","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Prezydent","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,945.html","VI.5","20m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","projekt","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,946.html","?","20m","1","0","TAK","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","projekt II","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,1589.html","?","0m","1","1","TAK","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Prostowanie Gardła Skazańca","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,950.html","VI.4","20m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","rysa","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,1588.html","V","18m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","Zagadka Niepoczytalności","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,949.html","VI.4","20m","1","8","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Żółty Okap","Burgundia","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,957.html","VI.2+","20m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Żółty Okap","Franko Ręki","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,960.html","VI.1+","18m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Żółty Okap","Miodówka","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,958.html","VI+","20m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Żółty Okap","Nikolandia","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,956.html","V+","20m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Żółty Okap","Pokochać Ból","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,963.html","VI.3+","18m","1","7","NIE","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Żółty Okap","projekt","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,1590.html","?","0m","1","2","NIE","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Żółty Okap","Umazani Wapieniu","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,961.html","VI.1","18m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Żółty Okap","Żółty Okap (Kruchy Żółty Okap)","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,962.html","VI.5","18m","1","9","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Bez Kancie","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,978.html","VI.1","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Bez Kancie (z krawędzią)","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,1591.html","VI","15m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Bumerang","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,974.html","VI+","18m","1","3","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Czarne Kutosy Białe Erosy","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,984.html","VI.2","18m","1","5","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Czarny Filar","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,982.html","V+","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Droga z Hakiem","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,977.html","VI.2+","18m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Festiwal Wapienia","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,969.html","VI.1+","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Fraglesi","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,985.html","VI.2+","18m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Hej Pysiory","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,994.html","VI.1+","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Kaskada","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,988.html","VI+","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Kaskady","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,990.html","VI.1","18m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Krzyżowiec","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,992.html","V+","18m","1","3","TAK","mieszana","połoga"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Kukuryku Na Kamyku (Kukuryku na Patyku)","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,993.html","VI.1","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Mapet Show","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,986.html","VI.1","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Mapetek","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,987.html","VI.1+","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Maszyna Parowa","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,970.html","VI.1+","18m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Maszyna Prosta","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,991.html","VI.3+/4","18m","1","4","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Małe Piwo","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,968.html","VI.4","18m","1","4","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Między Rysami Twarzy","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,972.html","VI.3+","18m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Motyl","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,979.html","IV","18m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","Pepeszka","Wapień","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,995.html","VI+","18m","1","4","TAK","ubezpieczona","pionowa"
